ClassID,Weight,PR,MaxPR,ItemLv,PATK,ADD_MATK,ItemGrade,ItemStar,HiddenPropValue,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,ReinforceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,Dur,MaxDur,repairPrice,UseCount,Hardness,ADD_MINATK,ADD_MAXATK,ADD_DEF,CRTHR,CRTATK,CRTDR,ADD_HR,ADD_DR,STR,DEX,CON,INT,MNA,SR,SDR,CRTMATK,ADD_MDEF,MGP,AddSkillMaxR,SkillRange,SkillAngle,Luck,BlockRate,BLK,BLK_BREAK,Revive,HitCount,BackHit,SkillPower,ASPD,MSPD,KDPow,MHP,MSP,MSTA,RHP,RSP,RSPTIME,RSTA,ADD_CLOTH,ADD_LEATHER,ADD_CHAIN,ADD_IRON,ADD_GHOST,ADD_SMALLSIZE,ADD_MIDDLESIZE,ADD_LARGESIZE,ADD_FORESTER,ADD_WIDLING,ADD_VELIAS,ADD_PARAMUNE,ADD_KLAIDA,Add_Damage_Atk,ADD_FIRE,ADD_ICE,ADD_POISON,ADD_LIGHTNING,ADD_EARTH,ADD_SOUL,ADD_HOLY,ADD_DARK,BaseSocket,MaxSocket_COUNT,BaseSocket_MA,MaxSocket_MA,MinOption,MaxOption,Aries,AriesDEF,Slash,SlashDEF,Strike,StrikeDEF,Aries_Range,Slash_Range,Strike_Range,MinRDmg,MaxRDmg,FDMinR,FDMaxR,TotalArrowCount,ArrowCount,RES_FIRE,RES_ICE,RES_POISON,RES_LIGHTNING,RES_EARTH,RES_SOUL,RES_HOLY,RES_DARK,LifeTime,ItemLifeTimeOver,NeedAppraisal,NeedRandomOption,LootingChance,IsAlwaysHatVisible,SkillWidthRange,DynamicLifeTime,ADD_BOSS_ATK,ClassName,Name,ItemType,Journal,GroupName,EquipGroup,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,BasicTooltipProp,HiddenProp,TooltipImage,Icon,ReqToolTip,TooltipValue,OptDesc,Desc,DropSound,EquipSound,InOutScp,Script,DecomposeAble,Destroyable,TeamTrade,ShopTrade,MarketTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,AllowDuplicate,NotExist,LogoutSave,ClassType,ClassType2,NodeName,ModelType,FileName,AttachType,Attribute,AttackType,Material,UseJob,UseAbility,UseGender,DBLHand,EqpType,UsePetEquipGroup,PetSlot,DefaultEqpSlot,WeaponTrailEffect,BlowSoundType,DefSoundType,BlkSoundType,EqpInOut,OptionGroup,IsPrivate,LHandSkill,Reinforce_Type,ItemLifeTime,HatVisible,Extractable,LegendGroup,MarketCategory,BriquetingAble,DynamicCalcLifeTimeFunc,EnableEquipMap,RingGroup
11005002,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_helmet_box_littleprince,양이 있었던 상자 헬멧 코스튬,Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_box_littleprince,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11005003,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EP12_helmet_catagnan01,냥타냥 얼룩 남작 변신 헬멧 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,," ",item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_catagnan01,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11005004,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EP12_helmet_catagnan02,냥타냥 치즈 남작 변신 헬멧 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,," ",item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_catagnan02,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11005005,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EP12_helmet_catagnan03,냥타냥 깜장 상인 변신 헬멧 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,," ",item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_catagnan03,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11005006,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EP12_helmet_catagnan04,냥타냥 랙돌 상인 변신 헬멧 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,," ",item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_catagnan04,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11005007,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EP12_helmet_catagnan05,냥타냥 쿠키 용병 변신 헬멧 (남),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,," ",item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_catagnan05,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11005008,0,0,0,0,0,0,1,0,0,0,0,0,100,0,100,100,1,1,0,0,0,0,0,100,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EP12_helmet_catagnan06,냥타냥 태비 용병 변신 헬멧 (여),Equip,FALSE,Premium,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,,,item_icon_helmet_box_littleprince,item_icon_helmet_box_littleprince,헬멧[공용],,," ",item_drop_weapon,,,,NO,NO,YES,NO,YES,YES,,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Helmet,Premium,Bip01 Head,,helmet_catagnan06,Sword,Melee,,,All,,Both,NO,HELMET,ALL,,HELMET,,,,,,,NO,,Moru,,YES,No,,Premium_Helmet,No,,,
11006001,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_001,유리 속 장미,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince01,item_icon_accessory_littleprince01,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince01,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006002,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_002,붉은여우 브로치,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince02,item_icon_accessory_littleprince02,헤어 코스튬3,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince02,Sword,Melee,,,All,,Both,NO,HAT_L,ALL,,HAT_L,,,,,,,NO,,,,YES,No,,HairAcc_Acc3,No,,,
11006003,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_003,조종사 고글,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince03,item_icon_accessory_littleprince03,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince03,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006004,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_004,밝게 빛나는 별님,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince04,item_icon_accessory_littleprince04,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince04,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006005,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_005,은은하게 빛나는 별님,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince05,item_icon_accessory_littleprince05,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince05,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006006,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_006,별빛 궁전 왕관,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince06,item_icon_accessory_littleprince06,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince06,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006007,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_007,보아뱀 모자,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,item_icon_accessory_littleprince07,item_icon_accessory_littleprince07,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_littleprince07,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006008,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_008,메이플라워 아이마스크,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding01,icon_item_accessory_ep12wedding01,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding01,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006009,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_009,메이플라워 웨딩 베일,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding02,icon_item_accessory_ep12wedding02,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding02,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006010,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_010,메이플라워 페더 헤어핀,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding03,icon_item_accessory_ep12wedding03,헤어 코스튬2,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding03,Sword,Melee,,,All,,Both,NO,HAT_T,ALL,,HAT_T,,,,,,,NO,,,,YES,No,,HairAcc_Acc2,No,,,
11006011,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_011,메이플라워 헤어브로치,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding04,icon_item_accessory_ep12wedding04,헤어 코스튬3,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding04,Sword,Melee,,,All,,Both,NO,HAT_L,ALL,,HAT_L,,,,,,,NO,,,,YES,No,,HairAcc_Acc3,No,,,
11006012,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_012,메이플라워 예식 모자,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding05,icon_item_accessory_ep12wedding05,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding05,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006013,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_013,메이플라워 로즈골드 티아라,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding06,icon_item_accessory_ep12wedding06,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding06,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006014,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_014,메이플라워 시크릿 베일,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding07,icon_item_accessory_ep12wedding07,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding07,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
11006015,1,5,5,0,0,0,1,0,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,100,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EP12_Hat_015,메이플라워 플래티넘 티아라,Equip,FALSE,Armor,,,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,,,icon_item_accessory_ep12wedding08,icon_item_accessory_ep12wedding08,헤어 코스튬1,,,리사이클샵에서 메달로 교환할 수 있습니다.,item_drop_armor,,,,NO,NO,YES,NO,YES,YES,SCR_REFRESH_HAIRACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Hat,,,,accessory_ep12wedding08,Sword,Melee,,,All,,Both,NO,HAT,ALL,,HAT,,,,,,,NO,,,,YES,No,,HairAcc_Acc1,No,,,
