ClassID,Weight,PR,MaxPR,ItemLv,PATK,ADD_MATK,ItemGrade,ItemStar,HiddenPropValue,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,ReinforceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,Dur,MaxDur,repairPrice,UseCount,Hardness,ADD_MINATK,ADD_MAXATK,ADD_DEF,CRTHR,CRTATK,CRTDR,ADD_HR,ADD_DR,STR,DEX,CON,INT,MNA,SR,SDR,CRTMATK,ADD_MDEF,MGP,AddSkillMaxR,SkillRange,SkillAngle,Luck,BlockRate,BLK,BLK_BREAK,Revive,HitCount,BackHit,SkillPower,ASPD,MSPD,KDPow,MHP,MSP,MSTA,RHP,RSP,RSPTIME,RSTA,ADD_CLOTH,ADD_LEATHER,ADD_CHAIN,ADD_IRON,ADD_GHOST,ADD_SMALLSIZE,ADD_MIDDLESIZE,ADD_LARGESIZE,ADD_FORESTER,ADD_WIDLING,ADD_VELIAS,ADD_PARAMUNE,ADD_KLAIDA,ADD_FIRE,ADD_ICE,ADD_POISON,ADD_LIGHTNING,ADD_EARTH,ADD_HOLY,ADD_SOUL,ADD_DARK,BaseSocket,MaxSocket_COUNT,BaseSocket_MA,MaxSocket_MA,MinOption,MaxOption,Aries,AriesDEF,Slash,SlashDEF,Strike,StrikeDEF,Aries_Range,Slash_Range,Strike_Range,MinRDmg,MaxRDmg,FDMinR,FDMaxR,TotalArrowCount,ArrowCount,RES_FIRE,RES_ICE,RES_POISON,RES_LIGHTNING,RES_EARTH,RES_SOUL,RES_HOLY,RES_DARK,LifeTime,ItemLifeTimeOver,NeedAppraisal,NeedRandomOption,LootingChance,IsAlwaysHatVisible,SkillWidthRange,DynamicLifeTime,ADD_BOSS_ATK,ChangeBasicPropValue,ClassName,Name,ItemType,Journal,GroupName,EquipGroup,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,BasicTooltipProp,HiddenProp,TooltipImage,Icon,ReqToolTip,TooltipValue,OptDesc,Desc,DropSound,EquipSound,InOutScp,Script,DecomposeAble,Destroyable,TeamTrade,ShopTrade,MarketTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,AllowDuplicate,NotExist,LogoutSave,ClassType,ClassType2,NodeName,ModelType,FileName,AttachType,Attribute,AttackType,Material,UseJob,UseAbility,UseGender,DBLHand,EqpType,UsePetEquipGroup,PetSlot,DefaultEqpSlot,WeaponTrailEffect,BlowSoundType,DefSoundType,BlkSoundType,EqpInOut,OptionGroup,IsPrivate,LHandSkill,Reinforce_Type,LifeTime_Limitcheck,ItemLifeTime,HatVisible,Extractable,LegendGroup,MarketCategory,BriquetingAble,DynamicCalcLifeTimeFunc,EnableEquipMap,ExpireDateTime,RingGroup
10304003,40,5,5,0,0,0,4,7,0,380,0,0,100,4780,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,235,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_BRC04_119,[이벤트]세비사 이레디안 브레이슬릿,Equip,FALSE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,YES,icon_item_bracelet_aloneDungeon2,icon_item_bracelet_aloneDungeon2,팔찌,,,위기에 대응하기 위해 만들어진 팔찌입니다. 절박한 상황에서 마지막 기회를 제공합니다.,item_drop_jewel,,,,YES,YES,NO,NO,NO,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Ring,,,,,Sword,Melee,,,All,,Both,NO,RING,ALL,,RING,,,,,,,NO,,Moru,,,YES,No,,Accessory_Band,No,,,,
10304004,45,0,0,0,0,0,5,-1,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2020_ARBORDAY_NECK05,2020 근본 네클리스,Equip,FALSE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,YES,icon_item_necklace_2020ArborDay,icon_item_necklace_2020ArborDay,목걸이,," - HP 포션 효과 {img green_up_arrow 16 16}30%",,item_drop_jewel,,,,NO,NO,YES,NO,NO,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Neck,,,,,Sword,Melee,,,All,,Both,NO,NECK,ALL,,NECK,,,,,,,NO,,,,,YES,No,,Accessory_Neck,No,,,,
10304005,40,0,0,0,0,0,5,-1,0,1,0,0,100,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2020_ARBORDAY_BRC05,2020 근본 브레이슬릿,Equip,FALSE,Armor,,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,MDEF,YES,icon_item_bracelet_2020ArborDay,icon_item_bracelet_2020ArborDay,팔찌,," - SP 포션 효과 {img green_up_arrow 16 16}15%",,item_drop_jewel,,,,NO,NO,YES,NO,NO,NO,SCR_REFRESH_ACC,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Ring,,,,,Sword,Melee,,,All,,Both,NO,RING,ALL,,RING,,,,,,,NO,,,,,YES,No,,Accessory_Band,No,,,,
10306000,100,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_CAN05_106_Roulette,[이벤트]스키아클립스 바르나 캐논,Equip,FALSE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_cannon_Skiaclipse,icon_item_cannon_Skiaclipse,캐논[미사일:캐논],,,"이공간으로 향하는 포탈이 닫힐 때, 의지를 가진 몇몇 무구들은 악한 힘을 받아들여 스스로를 완성시켰습니다. 하나의 열쇠라고도 할 수 있는 이 무기들은 다른 차원으로부터 마력을 끌어와 자신의 양분으로 삼습니다. 스키아클립스는 영원한 잠에 빠졌지만 흰 까마귀의 영면지는 그대로 남아있는 것처럼, 이 무기 또한 긴 세월을 살아갈 것입니다.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Cannon,Gun,Dummy_R_dagger,PC_ARC_F,cannon_crow,Cannon,Melee,Cannon,,Char3,,Both,YES,DH,ALL,,RH,,Arrow,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_Cannon,Yes,,,,
10306001,125,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_MUS05_104_Roulette,[이벤트]스키아클립스 바르나 머스킷,Equip,FALSE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_rifle_Skiaclipse,icon_item_rifle_Skiaclipse,머스킷[미사일:총],,,머스킷에 부착된 까마귀 날개 형상의 장치가 비행하는 총알의 탄도를 안정시켜줍니다.{nl}※초월 및 강화가 불가능합니다.,item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Musket,Gun,Dummy_L_HAND,PC_ARC_F,rifle_crow,Musket,Melee,Gun,,Char3,,Both,YES,DH,ALL,,RH,,Arrow,,Sword,,,NO,Common_MusketAttack,No,,,YES,No,Varna,Weapon_Musket,Yes,,,,
10306002,170,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_SWD05_104_Roulette,[이벤트]스키아클립스 바르나 소드,Equip,FALSE,Weapon,Weapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_sword_Skiaclipse,icon_item_sword_Skiaclipse,한손검[베기],,,스키아클립스를 완전히 봉인하는데 실패했던 이클립스 유빅은 다시는 이와 같은 일이 발생하지 않도록 새로운 봉인술을 연구했습니다. 그 시제품으로 만들어진 검은 흰 까마귀의 영면지에 흐르던 이질적인 마력이 깃들어 있습니다.{nl}※초월 및 강화가 불가능합니다.,item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Sword,Sword,Dummy_L_HAND,PC_WAR_F,sword_crow,Sword,Melee,Slash,,"Char1,Char5",,Both,NO,SH,ALL,,RH LH,I_swordtrail004_blue,Sword,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_Sword,Yes,,,,
10306003,230,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_TSF05_104_Roulette,[이벤트]스키아클립스 바르나 스태프,Equip,FALSE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,MATK,YES,icon_item_staff_Skiaclipse,icon_item_staff_Skiaclipse,스태프[때리기],,,섀도우맨서는 다양한 사물의 그림자를 활용한 마법을 구사하지만 본질적으로 어둠 그 자체는 다룰 수 없었습니다. 이 스태프는 그 부분에 대한 답을 제시합니다.{nl}※초월 및 강화가 불가능합니다.,item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,THStaff,Staff,Dummy_L_HAND,PC_WIZ_F,staff_crow,THStaff,Melee,Strike,,Char2,,Both,YES,DH,ALL,,RH,I_swordtrail006_red,Blunt,Blunt,Sword,,,NO,Common_StaffAttack,No,,,YES,No,Varna,Weapon_THStaff,Yes,,,,
10306004,70,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_DAG05_104_Roulette,[이벤트]스키아클립스 바르나 대거,Equip,FALSE,SubWeapon,SubWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_dagger_Skiaclipse,icon_item_dagger_Skiaclipse,단검[찌르기],,,"스키아클립스의 힘 때문에 지반이 불안정함에도 흰 까마귀의 영면지가 버틸 수 있었던 이유는, 균열들 속에서 발견된 광물 덕분이었습니다. 미지의 금속으로 만들어진 이 단검은 어둠을 밝혀냅니다.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Dagger,,Dummy_R_dagger,PC_WAR_F,dagger_crow,dagger,Melee,Aries,,All,,Both,NO,SH,ALL,,LH,I_swordtrail003_green,Sword,,Sword,,,NO,Common_DaggerAries,No,,,YES,No,Varna,Weapon_Dagger,Yes,,,,
10306005,90,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_PST05_104_Roulette,[이벤트]스키아클립스 바르나 피스톨,Equip,FALSE,SubWeapon,SubWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_pistol_Skiaclipse,icon_item_pistol_Skiaclipse,권총[미사일:총],,,"스키아클립스의 사념이 신속하게 방아쇠를 당길 수 있도록 도와주지만, 가끔씩 의도치 않게 발사되곤 합니다. 함부로 총구를 겨누지 마십시오.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Pistol,Gun,Dummy_R_dagger,PC_ARC_F,pistol_crow,Pistol,Melee,Gun,,Char5,Pistol,Both,NO,SH,ALL,,LH,,Arrow,,Sword,,,NO,Pistol_Attack,No,,,YES,No,Varna,Weapon_Pistol,Yes,,,,
10306006,260,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_TSP05_104_Roulette,[이벤트]스키아클립스 바르나 파이크,Equip,FALSE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_spear_twohand_Skiaclipse,icon_item_spear_twohand_Skiaclipse,양손창[찌르기],,,"높은 수준의 봉인술에는 술식을 보조해줄 촉매가 필요합니다. 주로 단검이나 마력석이 이용되지만, 이 정도 길이의 창이 꽂혀있을 경우에는 공간과 공간을 분리할 때에 쓰인 것으로 추측할 수 있습니다.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,THSpear,Spear,Dummy_L_HAND,PC_WAR_F,thspear_crow,THSpear,Melee,Aries,,Char1,,Both,YES,SH,ALL,,RH,I_swordtrail004_blue,Sword,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_THSpear,Yes,,,,
10306007,140,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_SPR05_104_Roulette,[이벤트]스키아클립스 바르나 스피어,Equip,FALSE,Weapon,Weapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_spear_Skiaclipse,icon_item_spear_Skiaclipse,한손창[찌르기],,,"이공간으로 향하는 포탈이 닫힐 때, 의지를 가진 몇몇 무구들은 악한 힘을 받아들여 스스로를 완성시켰습니다. 하나의 열쇠라고도 할 수 있는 이 무기들은 다른 차원으로부터 마력을 끌어와 자신의 양분으로 삼습니다. 스키아클립스는 영원한 잠에 빠졌지만 흰 까마귀의 영면지는 그대로 남아있는 것처럼, 이 무기 또한 긴 세월을 살아갈 것입니다.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Spear,Spear,Dummy_L_HAND,PC_WAR_F,spear_crow,Spear,Melee,Aries,,Char1,,Both,NO,SH,ALL,,RH,I_swordtrail004_blue,Sword,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_Spear,Yes,,,,
10306008,160,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_MAC05_104_Roulette,[이벤트]스키아클립스 바르나 메이스,Equip,FALSE,Weapon,Weapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK;MATK,YES,icon_item_mace_Skiaclipse,icon_item_mace_Skiaclipse,한손둔기[때리기],,,"신성력은 예로부터 생물을 치료하거나 구마 의식에 사용되어 왔습니다. 타인을 위한 마음이 클 수록, 악을 물리치고자 하는 소망이 클 수록 신성력은 높은 효과를 발휘합니다. 훈련된 소수의 프리스트들은 주어진 사명을 떠올리기 위해 마를 가까이 하곤 하는데, 자신을 잃어버릴 수 있는 위험을 제외한다면 이 메이스가 최적의 선택입니다.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Mace,Mace,Dummy_L_HAND,PC_CLR_F,mace_crow,Mace,Melee,Strike,,"Char1,Char2,Char4",,Both,NO,SH,ALL,,RH,I_swordtrail004_blue,Blunt,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_Mace,Yes,,,,
10306009,150,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_BOW05_104_Roulette,[이벤트]스키아클립스 바르나 크로스보우,Equip,FALSE,Weapon,Weapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_crossbow_Skiaclipse,icon_item_crossbow_Skiaclipse,쇠뇌[미사일:활],,,"이공간으로 향하는 포탈이 닫힐 때, 의지를 가진 몇몇 무구들은 악한 힘을 받아들여 스스로를 완성시켰습니다. 하나의 열쇠라고도 할 수 있는 이 무기들은 다른 차원으로부터 마력을 끌어와 자신의 양분으로 삼습니다. 스키아클립스는 영원한 잠에 빠졌지만 흰 까마귀의 영면지는 그대로 남아있는 것처럼, 이 무기 또한 긴 세월을 살아갈 것입니다.{nl}※초월 및 강화가 불가능합니다.",item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Bow,Bow,Dummy_L_HAND,PC_ARC_F,crossbow_crow,Bow,Melee,Arrow,,Char3,,Both,NO,SH,ALL,,RH,,Arrow,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_Bow,Yes,,,,
10306010,190,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_TMAC05_106_Roulette,[이벤트]스키아클립스 바르나 투 핸드 메이스,Equip,FALSE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK;MATK,YES,icon_item_mace_twohand_Skiaclipse,icon_item_mace_twohand_Skiaclipse,양손둔기[때리기],,,무언가를 파괴하기 위해서는 때론 중병기만이 가지고 있는 압도적인 질량이 필요합니다. 그런 이념으로 무기를 만드는 장인은 대게 인간이 아니라 마족입니다.{nl}※초월 및 강화가 불가능합니다.,item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,THMace,Mace,Dummy_L_HAND,PC_CLR_F,thmace_crow,THMace,Melee,Strike,,Char4,,Both,YES,DH,ALL,,RH,I_swordtrail004_blue,Blunt,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_THMace,Yes,,,,
10306011,20,0,0,0,0,0,5,10,0,400,0,0,100,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_TRK05_103_Roulette,[이벤트]스키아클립스 바르나 트링킷,Equip,FALSE,SubWeapon,SubWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,ARMOR,ATK;MATK,YES,icon_item_Gem_Elemental4,icon_item_Gem_Elemental4,무기장식,,,"스키아클립스와의 격렬한 전투 이후 전장에 떨어진 깃털들을 모아서 만들었습니다. 스키아클립스가 오랜 시간 동안 마력을 축적하는 과정에서 그 대부분이 날개에 저장되었을 만큼, 이 무기 장식은 몸집보다 수천 배는 더 큰 마력까지 담아낼 수 있습니다. 다만 사용자가 감당할 수 없다면 소용이 없습니다.{nl}※초월 및 강화가 불가능합니다.",,,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,Trinket,,,,,,Melee,,,"Char1,Char2,Char3,Char4",,Both,NO,TRINKET,ALL,,TRINKET,I_swordtrail003_green,Sword,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_Trinket,Yes,,,,
10306012,230,0,0,0,0,0,5,10,0,400,0,0,0,0,100,100,1,0.15,0,0,0,0,0,5000,5000,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Event_TBW05_104_Roulette,[이벤트]스키아클립스 바르나 보우,Equip,FALSE,Weapon,THWeapon,Equip,Item_Opt,Item_Opt,Item_Common,Item_Common,,,WEAPON,ATK,YES,icon_item_bow_Skiaclipse,icon_item_bow_Skiaclipse,활[미사일:활],,,흔히 시간은 상대적인 것이라 알려졌지만 흰 까마귀의 영면지에서는 단 하나의 마족을 위한 절대적인 시간만이 존재했습니다. 활시위를 떠난 화살에서 착안하여 만들어진 이 장치는 다른 세계의 시간에 간섭할 수 있도록 루시드 윈터스푼이 설계했습니다.{nl}※초월 및 강화가 불가능합니다.,item_drop_weapon,block_shield.wav,,,NO,YES,YES,NO,NO,NO,SCR_REFRESH_WEAPON,Normal,,NO,,NO,,,,NO,,,YES,NO,No,THBow,Bow,Dummy_L_HAND,PC_ARC_F,bow_crow,THBow,Melee,Arrow,,Char3,,Both,YES,DH,ALL,,RH,,Arrow,,Sword,,,NO,,No,,,YES,No,Varna,Weapon_THBow,Yes,,,,
