ClassID,Weight,ItemGrade,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,ReopenDiscountRatio,BelongingCount,LifeTime,ItemLifeTimeOver,DynamicLifeTime,PackageTradeCount,ClassName,Name,ItemType,Journal,GroupName,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,TooltipImage,Icon,SpineTooltipImage,ReqToolTip,TooltipValue,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,TeamTrade,ShopTrade,MarketTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,AllowDuplicate,AllowReopen,NotExist,LogoutSave,PVPMap,ItemLifeTime,MarketCategory,DynamicCalcLifeTimeFunc,EnableEquipMap,PVP,LifeTime_Limitcheck,PackageTradeAble,Package,CubeDuplicate,ExpireDateTime,Reinforce_Type,CustomToolTip,ClassType2
10003193,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_17,[출석 체크] 출석 17회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 17회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 7성 잼 연마재 3개{nl}- [출석체크] 황금 모루 5개{nl}- [이벤트] 미식별 신비한 서 1개{nl}- [출석체크] 특성 포인트 10,000 1개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/1;Event_gemExpStone09_5/3;Moru_Event_Gold_7/5;Event_HiddenAbility_MasterPiece/1;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003194,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_18,[출석 체크] 출석 18회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 18회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 2개{nl}- [이벤트] 마스터 카드 선택 카드첩 1개{nl}- [이벤트] 전투 지원 상자 2개{nl}- [출석체크] 루비 모루 2개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/2;Event_Roulette_Master_box_1/1;Drung_Box_Elixer_Event_2/2;Moru_Ruby_event_10/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003195,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_19,[출석 체크] 출석 19회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 19회차 보상입니다.{nl}획득 가능 아이템{nl}- x8 경험의 서 (14일) 2개{nl}- [이벤트] 미식별 신비한 서 2개{nl}- [출석체크] 황금 아이커 추출 키트 5개{nl}- [출석체크] 특성 포인트 1,000 5개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_1000_8/5;Premium_boostToken03_event01_team/2;Event_HiddenAbility_MasterPiece/2;Extract_kit_Gold_Team_8/5;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003196,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_20,[출석 체크] 출석 20회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 20회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 1,000 5개{nl}- [출석체크] 용병단 증표 쿠폰 5개{nl}- [출석체크] 루팅 찬스 : 500 10개{nl}- [이벤트] 전투 지원 상자 2개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_1000_8/5;Event_2010_Coin_Ticket_2/5;Event_Drug_Looting_Potion_500_4/10;Drung_Box_Elixer_Event_2/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003197,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_21,[출석 체크] 출석 21회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 21회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 장인의 돋보기 5개{nl}- 어시스터 카드첩 3개{nl}- [LV.450] 유니크 인챈트 쥬얼 5개{nl}- [출석체크] 특성 포인트 1,000 5개{nl}[이벤트] 마스터 카드 선택 카드첩 1개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_1000_8/5;Event_Master_Glass_8/5;Ancient_CardBook_ALL/3;event_Unique_Enchant_Jewel_450_1/5;Event_Roulette_Master_box_1/1;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003198,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_22,[출석 체크] 출석 22회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 22회차 보상입니다.{nl}획득 가능 아이템{nl}- 확성기 20개{nl}- 영예의 훈장 : 보루타 4개{nl}- [챌린지 모드] 케도란 특제 회복 포션 5개{nl}- [출석체크] 특성 포인트 1,000 5개{nl}- [출석체크] 산드라의 미세 감정 돋보기 3개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_1000_8/5;Mic/20;RVR_BK_MEDAL_BORUTOS_KAPAS_1/4;Challenge_RepeatHealPotion/5;Event_Sandra_Glass_1line_10/3;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003199,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_23,[출석 체크] 출석 23회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 23회차 보상입니다.{nl}획득 가능 아이템{nl}- 소울 크리스탈 10개{nl}- [출석체크] 특성 포인트 1,000 5개{nl}- [출석체크] 마법 부여 스크롤 10개{nl}- [출석체크] 용병단 증표 쿠폰 10개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_1000_8/5;RestartCristal/10;Event_Enchantchip_7/10;Event_2010_Coin_Ticket_2/10;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003200,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_24,[출석 체크] 출석 24회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 24회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 1개{nl}- [출석체크] 산드라의 감정 돋보기 2개{nl}- [출석체크] 챌린지 모드 1회 입장권 3개{nl}- [출석체크] 산드라의 미세 감정 돋보기 2개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/1;Event_Sandra_Glass_1line_10/2;Event_Sandra_Glass_6/2;Event_ChallengeModeReset_11/3;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003201,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_25,[출석 체크] 출석 25회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 25회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 2개{nl}- [이벤트] 말순이 이모티콘(화남) 3개{nl}- [출석체크] 루비 모루 3개{nl}- [출석체크] 산드라의 감정 돋보기 2개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/2;malsuns_emotion83/3;Moru_Ruby_event_10/3;Event_Sandra_Glass_6/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003202,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_26,[출석 체크] 출석 26회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 26회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 2개{nl}- [출석체크] 용병단 증표 쿠폰 3개{nl}- [이벤트] 미식별 신비한 서 1개{nl}- Lv.430 각성 연마재 5개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/2;Event_2010_Coin_Ticket_2/3;Event_HiddenAbility_MasterPiece/1;Abrasive_430/5;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003203,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_27,[출석 체크] 출석 27회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 27회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 2개{nl}- [출석체크] 용병단 증표 쿠폰 3개{nl}- [이벤트] 미식별 신비한 서 1개{nl}- [출석체크] 산드라의 미세 감정 돋보기 4개{nl}- [이벤트] 마스터 카드 선택 카드첩 1개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/2;Event_2010_Coin_Ticket_2/3;Event_HiddenAbility_MasterPiece/1;Event_Sandra_Glass_1line_10/4;Event_Roulette_Master_box_1/1;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003204,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_28,[출석 체크] 출석 28회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 28회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 3개{nl}- [이벤트] 미식별 신비한 서 2개{nl}- [이벤트] 말순이 이모티콘(기대) 3개{nl}- [이벤트] 전투 지원 상자 2개{nl}- 영예의 훈장 : 보루타 2개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/3;Event_HiddenAbility_MasterPiece/2;malsuns_emotion84/3;Drung_Box_Elixer_Event_2/2;RVR_BK_MEDAL_BORUTOS_KAPAS_1/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003205,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_29,[출석 체크] 출석 1회차 보상상자 (시즌서버),Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 1회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] LV10 강화용 카드 4개{nl}- [이벤트] 미식별 신비한 서 2개{nl}- [이벤트] 말순이 이모티콘(울먹) 3개{nl}- [이벤트] 칭호 - 시즌서버 이주민 3개{nl}- [출석체크] 특성 포인트 1,000 20개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,card_Xpupkit10_Event_1/4;Event_HiddenAbility_MasterPiece/2;malsuns_emotion80/3;Event_Ability_Point_Stone_1000_8/20;Event_SeasonNewWorld_Achieve1/3;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003206,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_30,[출석 체크] 출석 28회차 보상상자 (시즌서버),Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 28회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 6개{nl}- [이벤트] 미식별 신비한 서 4개{nl}- [이벤트] 말순이 이모티콘(기대) 3개{nl}- [이벤트] 전투 지원 상자 4개{nl}영예의 훈장 : 보루타 4개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/6;Event_HiddenAbility_MasterPiece/4;malsuns_emotion84/3;Drung_Box_Elixer_Event_2/4;RVR_BK_MEDAL_BORUTOS_KAPAS_1/4;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003207,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_31,[출석 체크] 출석 25회차 보상상자 (시즌서버),Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 25회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 10,000 4개{nl}- [이벤트] 말순이 이모티콘(화남) 3개{nl}- [출석체크] 루비 모루 6개{nl}- [출석체크] 산드라의 감정 돋보기 4개{nl}{#ff0000}12월 3일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_Ability_Point_Stone_10000_12/4;malsuns_emotion83/3;Moru_Ruby_event_10/6;Event_Sandra_Glass_6/4;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-03 06:00,,,
10003210,0,0,0,1,0,0,100,0,100,99999,0.1,0,0,1,0,0,0,0,0,0,0,0,Event_Halloween_select_box,[할로윈] 코스튬 선택 상자,Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_2010_cosplay_box_m,icon_item_2010_cosplay_box_m,,마우스 오른쪽 버튼 클릭으로 사용,,사용 시 다음 코스튬 중 1개를 선택하여 획득할 수 있습니다.{nl}- [할로윈] 스카이블루 라이마 원아복(남) (기간제){nl}- [할로윈] 스카이블루 라이마 원아복(여) (기간제){nl}- [할로윈] 블랙 울프 코스튬(남) (기간제){nl}- [할로윈] 블랙 울프 코스튬(여) (기간제){nl}- [할로윈] 화이트 츄리닝 (기간제){nl}{#ff0000}11월 10일 오전 06시에 삭제됩니다.{/},item_drop_hp_1,,,,NO,YES,NO,NO,NO,,Normal,,YES,SCR_PRECHECK_CONSUME,TX,,OPEN_TRADE_SELECT_ITEM,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-11-10 06:00,,,
10003211,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_2010_Coin_Ticket_3,용병단 증표 쿠폰,Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_matsuri_ticket,icon_item_matsuri_ticket,,마우스 오른쪽 버튼 클릭으로 사용,,사용 시 다음과 같은 이벤트 보상을 획득할 수 있습니다.{nl}획득 가능 아이템{nl}- 용병단 증표 500개{nl}해당 아이템으로 획득한 용병단 증표는 주간 최대 획득량에 포함됩니다.,item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,misc_pvp_mine2/500;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,,,,
10003223,1,0,0,1,0,0,100,0,100,1,0.1,0,0,8,100,0,0,0,7776000,0,0,0,Event_Transcend_Old_Scroll_8_440Lv_Wp,[Lv. 440] 낡은 8초월 스크롤 - 무기 (90일),Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_transcendence_coupon,icon_item_transcendence_coupon,,마우스 오른쪽 버튼 클릭으로 사용,,"레벨 440 이하의 무기 아이템의 초월 수치를 8단계로 만들어줍니다.{nl}0~7단계 초월 아이템만 사용할 수 있으며, 8초월 스크롤을 우클릭한 후 초월할 아이템을 선택하면 8초월 상태로 변경됩니다.{nl}{#ff0000}포텐셜이 0인 아이템에만 사용할 수 있습니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,transcend_Set_440_Weapon_Old,YES,,YES,,TRANSCEND_SCROLL_SELECT_TARGET_ITEM,,NO,,,YES,NO,NO,No,NO,,Premium_Special,,,,,,,,,,,
10003224,1,0,0,1,0,0,100,0,100,1,0.1,0,0,8,100,0,0,0,7776000,0,0,0,Event_Transcend_Old_Scroll_8_440Lv_Amr,[Lv. 440] 낡은 8초월 스크롤 - 방어구 (90일),Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_transcendence_coupon,icon_item_transcendence_coupon,,마우스 오른쪽 버튼 클릭으로 사용,,"레벨 440 이하의 방어구 아이템의 초월 수치를 8단계로 만들어줍니다.{nl}0~7단계 초월 아이템만 사용할 수 있으며, 8초월 스크롤을 우클릭한 후 초월할 아이템을 선택하면 8초월 상태로 변경됩니다.{nl}{#ff0000}포텐셜이 0인 아이템에만 사용할 수 있습니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,transcend_Set_440_Armor_Old,YES,,YES,,TRANSCEND_SCROLL_SELECT_TARGET_ITEM,,NO,,,YES,NO,NO,No,NO,,Premium_Special,,,,,,,,,,,
10003225,1,0,0,1,0,0,100,0,100,1,0.1,0,0,8,100,0,0,0,7776000,0,0,0,Event_Transcend_Old_Scroll_8_440Lv_Acc,[Lv. 440] 낡은 8초월 스크롤 - 장신구 (90일),Consume,FALSE,Event,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_transcendence_coupon,icon_item_transcendence_coupon,,마우스 오른쪽 버튼 클릭으로 사용,,"레벨 440 이하의 장신구 아이템의 초월 수치를 8단계로 만들어줍니다.{nl}0~7단계 초월 아이템만 사용할 수 있으며, 8초월 스크롤을 우클릭한 후 초월할 아이템을 선택하면 8초월 상태로 변경됩니다.{nl}{#ff0000}포텐셜이 0인 아이템에만 사용할 수 있습니다.{/}",item_drop_stone_1,,,,NO,YES,NO,NO,NO,,Normal,transcend_Set_440_Accessory_Old,YES,,YES,,TRANSCEND_SCROLL_SELECT_TARGET_ITEM,,NO,,,YES,NO,NO,No,NO,,Premium_Special,,,,,,,,,,,
10003230,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_1_STM,[출석 체크] 출석 1회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 1회차 보상입니다.{nl}획득 가능 아이템{nl}- [이벤트] 미식별 신비한 서 2개{nl}- [이벤트] 말순이 이모티콘(울먹) 3개{nl}- [출석체크] 특성 포인트 10,000 2개{nl}{#ff0000}12월 8일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_HiddenAbility_MasterPiece/2;Event_Ability_Point_Stone_10000_201/2;malsuns_emotion80/3;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-08 06:00,,,
10003231,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_2_STM,[출석 체크] 출석 2회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,시즌서버 통합 기념 출석체크 2회차 보상입니다.{nl}획득 가능 아이템{nl}- 어시스터 카드첩 3개{nl}- [출석체크] 프리미엄 각성석 5개{nl}- [출석체크] 마법 부여 스크롤 5개{nl}{#ff0000}12월 8일 오전 06시00분에 삭제됩니다.{/},item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_awakeningStone_201/5;Event_Enchantchip_201/5;Ancient_CardBook_ALL/3;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-08 06:00,,,
10003232,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_3_STM,[출석 체크] 출석 3회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,"시즌서버 통합 기념 출석체크 3회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 특성 포인트 1,000 5개{nl}- [출석체크] 황금 모루 5개{nl}- [출석체크] 루비 모루 2개{nl}{#ff0000}12월 8일 오전 06시00분에 삭제됩니다.{/}",item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Moru_Event_Gold_201/5;Moru_Ruby_event_201/2;Event_Ability_Point_Stone_1000_201/5;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-08 06:00,,,
10003233,0,0,0,1,0,0,100,0,100,32767,0.1,0,0,0,0,0,0,0,0,0,0,0,Event_SeasonNewWorld_Reward_4_STM,[출석 체크] 출석 4회차 보상상자,Consume,FALSE,Cube,,,,Item_Consume,Self,Item_Common,Item_Common,ETC,icon_item_giftbox1,icon_item_giftbox1,,마우스 오른쪽 버튼 클릭으로 사용,,시즌서버 통합 기념 출석체크 4회차 보상입니다.{nl}획득 가능 아이템{nl}- [출석체크] 용병단 증표 쿠폰 5개{nl}- [출석체크] 7성 젬 연마제 3개{nl}- 영예의 훈장 : 보루타 2개{nl}{#ff0000}12월 8일 오전 06시00분에 삭제됩니다.{/},item_drop_hp_1,,,SCR_USE_STRING_GIVE_ITEM_NUMBER_SPLIT,NO,YES,NO,NO,NO,,Normal,Event_2011_Coin_Ticket_200/5;Event_gemExpStone09_201/3;RVR_BK_MEDAL_BORUTOS_KAPAS_1/2;,YES,SCR_PRECHECK_CONSUME,TX,,,,YES,,,YES,NO,NO,No,NO,,Consume_Cube,,,,,,,NO,2020-12-08 06:00,,,
